vendor,sending_zip,receiving_zip,vendor_B_pricing,
vendor_B,22009,70762,16,
vendor_B,23589,70762,16,
vendor_B,22001,70764,16,
vendor_B,22009,70764,16,
vendor_B,23589,70764,16,
vendor_B,22001,70769,16,
vendor_B,22009,70769,16,
vendor_B,23589,70769,16,
vendor_B,22001,70775,16,
vendor_B,22009,70775,16,
vendor_B,23589,70775,16,
vendor_B,22001,70778,16,
vendor_B,22009,70778,16,
vendor_B,23589,70778,16,
vendor_B,22001,70806,16,
vendor_B,22009,70806,16,
vendor_B,23589,70806,16,
vendor_B,22001,70808,16,
vendor_B,22009,70808,16,
vendor_B,23589,70808,16,
vendor_B,22001,70809,16,
vendor_B,22009,70809,16,
vendor_B,23589,70809,16,
vendor_B,22001,70810,16,
vendor_B,22009,70810,16,
vendor_B,23589,70810,16,
vendor_B,22001,70816,16,
vendor_B,22009,70816,16,
vendor_B,23589,70816,16,
vendor_B,22001,70817,16,
vendor_B,22009,70817,16,
vendor_B,23589,70817,16,
vendor_B,22001,70820,16,
vendor_B,22009,70820,16,
vendor_B,23589,70820,16,
vendor_B,22001,71006,16,
vendor_B,22009,71006,16,
vendor_B,23589,71006,16,
vendor_B,22001,71037,16,
vendor_B,22009,71037,16,
vendor_B,23589,71037,16,
vendor_B,22001,71055,16,
vendor_B,22009,71055,16,
vendor_B,23589,71055,16,
vendor_B,22001,71101,16,
vendor_B,22009,71101,16,
vendor_B,23589,71101,16,
vendor_B,22001,71104,16,
vendor_B,22009,71104,16,
vendor_B,23589,71104,16,
vendor_B,22001,71105,14,
vendor_B,22009,71105,14,
vendor_B,23589,71105,14,
vendor_B,22001,71106,16,
vendor_B,22009,71106,16,
vendor_B,23589,71106,16,
vendor_B,22001,71107,16,
vendor_B,22009,71107,16,
vendor_B,23589,71107,16,
vendor_B,22001,71111,16,
vendor_B,22009,71111,16,
vendor_B,23589,71111,16,
vendor_B,22001,71112,16,
vendor_B,22009,71112,16,
vendor_B,23589,71112,16,
vendor_B,22001,71115,16,
vendor_B,22009,71115,16,
vendor_B,23589,71115,16,
vendor_B,22001,71119,16,
vendor_B,22009,71119,16,
vendor_B,23589,71119,16,
vendor_B,22001,71201,16,
vendor_B,22009,71201,16,
vendor_B,23589,71201,16,
vendor_B,22001,71227,16,
vendor_B,22009,71227,16,
vendor_B,23589,71227,16,
vendor_B,22001,71269,16,
vendor_B,22009,71269,16,
vendor_B,23589,71269,16,
vendor_B,22001,71291,16,
vendor_B,22009,71291,16,
vendor_B,23589,71291,16,
vendor_B,22001,71292,16,
vendor_B,22009,71292,16,
vendor_B,23589,71292,16,
vendor_B,22001,71303,16,
vendor_B,22009,71303,16,
vendor_B,23589,71303,16,
vendor_B,22001,71343,16,
vendor_B,22009,71343,16,
vendor_B,23589,71343,16,
vendor_B,22001,71457,16,
vendor_B,22009,71457,16,
vendor_B,23589,71457,16,
vendor_B,22001,71483,16,
vendor_B,22009,71483,16,
vendor_B,23589,71483,16,
vendor_B,22001,71485,16,
vendor_B,22009,71485,16,
vendor_B,23589,71485,16,
vendor_B,22001,71635,16,
vendor_B,22009,71635,16,
vendor_B,23589,71635,16,
vendor_B,22001,71638,15,
vendor_B,22009,71638,15,
vendor_B,23589,71638,15,
vendor_B,22001,71854,16,
vendor_B,22009,71854,16,
vendor_B,23589,71854,16,
vendor_B,22001,71901,16,
vendor_B,22009,71901,16,
vendor_B,23589,71901,16,
vendor_B,22001,71909,16,
vendor_B,22009,71909,16,
vendor_B,23589,71909,16,
vendor_B,22001,71913,16,
vendor_B,22009,71913,16,
vendor_B,23589,71913,16,
vendor_B,22001,71923,16,
vendor_B,22009,71923,16,
vendor_B,23589,71923,16,
vendor_B,22001,71940,16,
vendor_B,22009,71940,16,
vendor_B,23589,71940,16,
vendor_B,22001,71953,16,
vendor_B,22009,71953,16,
vendor_B,23589,71953,16,
vendor_B,22001,71968,16,
vendor_B,22009,71968,16,
vendor_B,23589,71968,16,
vendor_B,22001,72002,16,
vendor_B,22009,72002,16,
vendor_B,23589,72002,16,
vendor_B,22001,72019,16,
vendor_B,22009,72019,16,
vendor_B,23589,72019,16,
vendor_B,22001,72023,16,
vendor_B,22009,72023,16,
vendor_B,23589,72023,16,
vendor_B,22001,72031,16,
vendor_B,22009,72031,16,
vendor_B,23589,72031,16,
vendor_B,22001,72032,16,
vendor_B,22009,72032,16,
vendor_B,23589,72032,16,
vendor_B,22001,72034,16,
vendor_B,22009,72034,16,
vendor_B,23589,72034,16,
vendor_B,22001,72058,16,
vendor_B,22009,72058,16,
vendor_B,23589,72058,16,
vendor_B,22001,72067,16,
vendor_B,22009,72067,16,
vendor_B,23589,72067,16,
vendor_B,22001,72076,16,
vendor_B,22009,72076,16,
vendor_B,23589,72076,16,
vendor_B,22001,72113,16,
vendor_B,22009,72113,16,
vendor_B,23589,72113,16,
vendor_B,22001,72116,16,
vendor_B,22009,72116,16,
vendor_B,23589,72116,16,
vendor_B,22001,72117,16,
vendor_B,22009,72117,16,
vendor_B,23589,72117,16,
vendor_B,22001,72120,16,
vendor_B,22009,72120,16,
vendor_B,23589,72120,16,
vendor_B,22001,72122,16,
vendor_B,22009,72122,16,
vendor_B,23589,72122,16,
vendor_B,22001,72131,16,
vendor_B,22009,72131,16,
vendor_B,23589,72131,16,
vendor_B,22001,72135,16,
vendor_B,22009,72135,16,
vendor_B,23589,72135,16,
vendor_B,22001,72160,16,
vendor_B,22009,72160,16,
vendor_B,23589,72160,16,
vendor_B,22001,72202,16,
vendor_B,22009,72202,16,
vendor_B,23589,72202,16,
vendor_B,22001,72204,16,
vendor_B,22009,72204,16,
vendor_B,23589,72204,16,
vendor_B,22001,72205,16,
vendor_B,22009,72205,16,
vendor_B,23589,72205,16,
vendor_B,22001,72207,15,
vendor_B,22009,72207,15,
vendor_B,23589,72207,15,
vendor_B,22001,72211,16,
vendor_B,22009,72211,16,
vendor_B,23589,72211,16,
vendor_B,22001,72212,16,
vendor_B,22009,72212,16,
vendor_B,23589,72212,16,
vendor_B,22001,72223,16,
vendor_B,22009,72223,16,
vendor_B,23589,72223,16,
vendor_B,22001,72227,16,
vendor_B,22009,72227,16,
vendor_B,23589,72227,16,
vendor_B,22001,72301,16,
vendor_B,22009,72301,16,
vendor_B,23589,72301,16,
vendor_B,22001,72364,16,
vendor_B,22009,72364,16,
vendor_B,23589,72364,16,
vendor_B,22001,72372,16,
vendor_B,22009,72372,16,
vendor_B,23589,72372,16,
vendor_B,22001,72390,18,
vendor_B,22009,72390,18,
vendor_B,23589,72390,18,
vendor_B,22001,72404,16,
vendor_B,22009,72404,16,
vendor_B,23589,72404,16,
vendor_B,22001,72405,16,
vendor_B,22009,72405,16,
vendor_B,23589,72405,16,
vendor_B,22001,72450,16,
vendor_B,22009,72450,16,
vendor_B,23589,72450,16,
vendor_B,22001,72455,16,
vendor_B,22009,72455,16,
vendor_B,23589,72455,16,
vendor_B,22001,72529,16,
vendor_B,22009,72529,16,
vendor_B,23589,72529,16,
vendor_B,22001,72616,16,
vendor_B,22009,72616,16,
vendor_B,23589,72616,16,
vendor_B,22001,72653,16,
vendor_B,22009,72653,16,
vendor_B,23589,72653,16,
vendor_B,22001,72701,16,
vendor_B,22009,72701,16,
vendor_B,23589,72701,16,
vendor_B,22001,72703,16,
vendor_B,22009,72703,16,
vendor_B,23589,72703,16,
vendor_B,22001,72704,16,
vendor_B,22009,72704,16,
vendor_B,23589,72704,16,
vendor_B,22001,72712,16,
vendor_B,22009,72712,16,
vendor_B,23589,72712,16,
vendor_B,22001,72713,16,
vendor_B,22009,72713,16,
vendor_B,23589,72713,16,
vendor_B,22001,72714,16,
vendor_B,22009,72714,16,
vendor_B,23589,72714,16,
vendor_B,22001,72715,16,
vendor_B,22009,72715,16,
vendor_B,23589,72715,16,
vendor_B,22001,72728,16,
vendor_B,22009,72728,16,
vendor_B,23589,72728,16,
vendor_B,22001,72730,16,
vendor_B,22009,72730,16,
vendor_B,23589,72730,16,
vendor_B,22001,72734,16,
vendor_B,22009,72734,16,
vendor_B,23589,72734,16,
vendor_B,22001,72738,16,
vendor_B,22009,72738,16,
vendor_B,23589,72738,16,
vendor_B,22001,72740,16,
vendor_B,22009,72740,16,
vendor_B,23589,72740,16,
vendor_B,22001,72753,16,
vendor_B,22009,72753,16,
vendor_B,23589,72753,16,
vendor_B,22001,72756,16,
vendor_B,22009,72756,16,
vendor_B,23589,72756,16,
vendor_B,22001,72758,16,
vendor_B,22009,72758,16,
vendor_B,23589,72758,16,
vendor_B,22001,72761,16,
vendor_B,22009,72761,16,
vendor_B,23589,72761,16,
vendor_B,22001,72762,16,
vendor_B,22009,72762,16,
vendor_B,23589,72762,16,
vendor_B,22001,72764,16,
vendor_B,22009,72764,16,
vendor_B,23589,72764,16,
vendor_B,22001,72801,16,
vendor_B,22009,72801,16,
vendor_B,23589,72801,16,
vendor_B,22001,72802,16,
vendor_B,22009,72802,16,
vendor_B,23589,72802,16,
vendor_B,22001,72834,16,
vendor_B,22009,72834,16,
vendor_B,23589,72834,16,
vendor_B,22001,72903,16,
vendor_B,22009,72903,16,
vendor_B,23589,72903,16,
vendor_B,22001,72908,16,
vendor_B,22009,72908,16,
vendor_B,23589,72908,16,
vendor_B,22001,72916,16,
vendor_B,22009,72916,16,
vendor_B,23589,72916,16,
vendor_B,22001,72923,16,
vendor_B,22009,72923,16,
vendor_B,23589,72923,16,
vendor_B,22001,72941,16,
vendor_B,22009,72941,16,
vendor_B,23589,72941,16,
vendor_B,22001,73003,16,
vendor_B,22009,73003,16,
vendor_B,23589,73003,16,
vendor_B,22001,73005,16,
vendor_B,22009,73005,16,
vendor_B,23589,73005,16,
vendor_B,22001,73008,16,
vendor_B,22009,73008,16,
vendor_B,23589,73008,16,
vendor_B,22001,73010,16,
vendor_B,22009,73010,16,
vendor_B,23589,73010,16,
vendor_B,22001,73012,16,
vendor_B,22009,73012,16,
vendor_B,23589,73012,16,
vendor_B,22001,73013,16,
vendor_B,22009,73013,16,
vendor_B,23589,73013,16,
vendor_B,22001,73018,16,
vendor_B,22009,73018,16,
vendor_B,23589,73018,16,
vendor_B,22001,73020,16,
vendor_B,22009,73020,16,
vendor_B,23589,73020,16,
vendor_B,22001,73025,16,
vendor_B,22009,73025,16,
vendor_B,23589,73025,16,
vendor_B,22001,73034,16,
vendor_B,22009,73034,16,
vendor_B,23589,73034,16,
vendor_B,22001,73036,16,
vendor_B,22009,73036,16,
vendor_B,23589,73036,16,
vendor_B,22001,73044,16,
vendor_B,22009,73044,16,
vendor_B,23589,73044,16,
vendor_B,22001,73054,16,
vendor_B,22009,73054,16,
vendor_B,23589,73054,16,
vendor_B,22001,73064,16,
vendor_B,22009,73064,16,
vendor_B,23589,73064,16,
vendor_B,22001,73065,16,
vendor_B,22009,73065,16,
vendor_B,23589,73065,16,
vendor_B,22001,73069,16,
vendor_B,22009,73069,16,
vendor_B,23589,73069,16,
vendor_B,22001,73071,16,
vendor_B,22009,73071,16,
vendor_B,23589,73071,16,
vendor_B,22001,73072,16,
vendor_B,22009,73072,16,
vendor_B,23589,73072,16,
vendor_B,22001,73078,16,
vendor_B,22009,73078,16,
vendor_B,23589,73078,16,
vendor_B,22001,73096,16,
vendor_B,22009,73096,16,
vendor_B,23589,73096,16,
vendor_B,22001,73098,16,
vendor_B,22009,73098,16,
vendor_B,23589,73098,16,
vendor_B,22001,73099,16,
vendor_B,22009,73099,16,
vendor_B,23589,73099,16,
vendor_B,22001,73103,16,
vendor_B,22009,73103,16,
vendor_B,23589,73103,16,
vendor_B,22001,73104,16,
vendor_B,22009,73104,16,
vendor_B,23589,73104,16,
vendor_B,22001,73105,16,
vendor_B,22009,73105,16,
vendor_B,23589,73105,16,
vendor_B,22001,73106,16,
vendor_B,22009,73106,16,
vendor_B,23589,73106,16,
vendor_B,22001,73107,16,
vendor_B,22009,73107,16,
vendor_B,23589,73107,16,
vendor_B,22001,73109,16,
vendor_B,22009,73109,16,
vendor_B,23589,73109,16,
vendor_B,22001,73110,16,
vendor_B,22009,73110,16,
vendor_B,23589,73110,16,
vendor_B,22001,73111,16,
vendor_B,22009,73111,16,
vendor_B,23589,73111,16,
vendor_B,22001,73112,16,
vendor_B,22009,73112,16,
vendor_B,23589,73112,16,
vendor_B,22001,73115,16,
vendor_B,22009,73115,16,
vendor_B,23589,73115,16,
vendor_B,22001,73116,16,
vendor_B,22009,73116,16,
vendor_B,23589,73116,16,
vendor_B,22001,73117,16,
vendor_B,22009,73117,16,
vendor_B,23589,73117,16,
vendor_B,22001,73118,16,
vendor_B,22009,73118,16,
vendor_B,23589,73118,16,
vendor_B,22001,73120,16,
vendor_B,22009,73120,16,
vendor_B,23589,73120,16,
vendor_B,22001,73121,16,
vendor_B,22009,73121,16,
vendor_B,23589,73121,16,
vendor_B,22001,73122,16,
vendor_B,22009,73122,16,
vendor_B,23589,73122,16,
vendor_B,22001,73127,16,
vendor_B,22009,73127,16,
vendor_B,23589,73127,16,
vendor_B,22001,73130,16,
vendor_B,22009,73130,16,
vendor_B,23589,73130,16,
vendor_B,22001,73131,16,
vendor_B,22009,73131,16,
vendor_B,23589,73131,16,
vendor_B,22001,73134,16,
vendor_B,22009,73134,16,
vendor_B,23589,73134,16,
vendor_B,22001,73135,16,
vendor_B,22009,73135,16,
vendor_B,23589,73135,16,
vendor_B,22001,73142,16,
vendor_B,22009,73142,16,
vendor_B,23589,73142,16,
vendor_B,22001,73151,16,
vendor_B,22009,73151,16,
vendor_B,23589,73151,16,
vendor_B,22001,73159,16,
vendor_B,22009,73159,16,
vendor_B,23589,73159,16,
vendor_B,22001,73160,16,
vendor_B,22009,73160,16,
vendor_B,23589,73160,16,
vendor_B,22001,73162,16,
vendor_B,22009,73162,16,
vendor_B,23589,73162,16,
vendor_B,22001,73170,16,
vendor_B,22009,73170,16,
vendor_B,23589,73170,16,
vendor_B,22001,73401,16,
vendor_B,22009,73401,16,
vendor_B,23589,73401,16,
vendor_B,22001,73446,16,
vendor_B,22009,73446,16,
vendor_B,23589,73446,16,
vendor_B,22001,73505,16,
vendor_B,22009,73505,16,
vendor_B,23589,73505,16,
vendor_B,22001,73507,16,
vendor_B,22009,73507,16,
vendor_B,23589,73507,16,
vendor_B,22001,73521,16,
vendor_B,22009,73521,16,
vendor_B,23589,73521,16,
vendor_B,22001,73527,14,
vendor_B,22009,73527,14,
vendor_B,23589,73527,14,
vendor_B,22001,73529,16,
vendor_B,22009,73529,16,
vendor_B,23589,73529,16,
vendor_B,22001,73533,16,
vendor_B,22009,73533,16,
vendor_B,23589,73533,16,
vendor_B,22001,73538,16,
vendor_B,22009,73538,16,
vendor_B,23589,73538,16,
vendor_B,22001,73546,16,
vendor_B,22009,73546,16,
vendor_B,23589,73546,16,
vendor_B,22001,73655,16,
vendor_B,22009,73655,16,
vendor_B,23589,73655,16,
vendor_B,22001,73663,16,
vendor_B,22009,73663,16,
vendor_B,23589,73663,16,
vendor_B,22001,73703,18,
vendor_B,22009,73703,18,
vendor_B,23589,73703,18,
vendor_B,22001,73736,16,
vendor_B,22009,73736,16,
vendor_B,23589,73736,16,
vendor_B,22001,73801,16,
vendor_B,22009,73801,16,
vendor_B,23589,73801,16,
vendor_B,22001,73858,16,
vendor_B,22009,73858,16,
vendor_B,23589,73858,16,
vendor_B,22001,74008,16,
vendor_B,22009,74008,16,
vendor_B,23589,74008,16,
vendor_B,22001,74011,15,
vendor_B,22009,74011,15,
vendor_B,23589,74011,15,
vendor_B,22001,74012,16,
vendor_B,22009,74012,16,
vendor_B,23589,74012,16,
vendor_B,22001,74014,16,
vendor_B,22009,74014,16,
vendor_B,23589,74014,16,
vendor_B,22001,74020,16,
vendor_B,22009,74020,16,
vendor_B,23589,74020,16,
vendor_B,22001,74021,16,
vendor_B,22009,74021,16,
vendor_B,23589,74021,16,
vendor_B,22001,74036,16,
vendor_B,22009,74036,16,
vendor_B,23589,74036,16,
vendor_B,22001,74037,16,
vendor_B,22009,74037,16,
vendor_B,23589,74037,16,
vendor_B,22001,74044,16,
vendor_B,22009,74044,16,
vendor_B,23589,74044,16,
vendor_B,22001,74055,16,
vendor_B,22009,74055,16,
vendor_B,23589,74055,16,
vendor_B,22001,74059,16,
vendor_B,22009,74059,16,
vendor_B,23589,74059,16,
vendor_B,22001,74066,16,
vendor_B,22009,74066,16,
vendor_B,23589,74066,16,
vendor_B,22001,74074,16,
vendor_B,22009,74074,16,
vendor_B,23589,74074,16,
vendor_B,22001,74075,16,
vendor_B,22009,74075,16,
vendor_B,23589,74075,16,
vendor_B,22001,74104,16,
vendor_B,22009,74104,16,
vendor_B,23589,74104,16,
vendor_B,22001,74105,16,
vendor_B,22009,74105,16,
vendor_B,23589,74105,16,
vendor_B,22001,74112,16,
vendor_B,22009,74112,16,
vendor_B,23589,74112,16,
vendor_B,22001,74114,16,
vendor_B,22009,74114,16,
vendor_B,23589,74114,16,
vendor_B,22001,74120,16,
vendor_B,22009,74120,16,
vendor_B,23589,74120,16,
vendor_B,22001,74126,16,
vendor_B,22009,74126,16,
vendor_B,23589,74126,16,
vendor_B,22001,74132,16,
vendor_B,22009,74132,16,
vendor_B,23589,74132,16,
vendor_B,22001,74133,16,
vendor_B,22009,74133,16,
vendor_B,23589,74133,16,
vendor_B,22001,74134,16,
vendor_B,22009,74134,16,
vendor_B,23589,74134,16,
vendor_B,22001,74135,15,
vendor_B,22009,74135,15,
vendor_B,23589,74135,15,
vendor_B,22001,74136,16,
vendor_B,22009,74136,16,
vendor_B,23589,74136,16,
vendor_B,22001,74137,16,
vendor_B,22009,74137,16,
vendor_B,23589,74137,16,
vendor_B,22001,74145,16,
vendor_B,22009,74145,16,
vendor_B,23589,74145,16,
vendor_B,22001,74331,16,
vendor_B,22009,74331,16,
vendor_B,23589,74331,16,
vendor_B,22001,74403,14,
vendor_B,22009,74403,14,
vendor_B,23589,74403,14,
vendor_B,22001,74421,16,
vendor_B,22009,74421,16,
vendor_B,23589,74421,16,
vendor_B,22001,74436,16,
vendor_B,22009,74436,16,
vendor_B,23589,74436,16,
vendor_B,22001,74501,16,
vendor_B,22009,74501,16,
vendor_B,23589,74501,16,
vendor_B,22001,74636,16,
vendor_B,22009,74636,16,
vendor_B,23589,74636,16,
vendor_B,22001,74701,16,
vendor_B,22009,74701,16,
vendor_B,23589,74701,16,
vendor_B,22001,74743,16,
vendor_B,22009,74743,16,
vendor_B,23589,74743,16,
vendor_B,22001,74804,16,
vendor_B,22009,74804,16,
vendor_B,23589,74804,16,
vendor_B,22001,74851,16,
vendor_B,22009,74851,16,
vendor_B,23589,74851,16,
vendor_B,22001,74955,16,
vendor_B,22009,74955,16,
vendor_B,23589,74955,16,
vendor_B,22001,75001,16,
vendor_B,22009,75001,16,
vendor_B,23589,75001,16,
vendor_B,22001,75002,16,
vendor_B,22009,75002,16,
vendor_B,23589,75002,16,
vendor_B,22001,75006,16,
vendor_B,22009,75006,16,
vendor_B,23589,75006,16,
vendor_B,22001,75007,16,
vendor_B,22009,75007,16,
vendor_B,23589,75007,16,
vendor_B,22001,75009,16,
vendor_B,22009,75009,16,
vendor_B,23589,75009,16,
vendor_B,22001,75010,16,
vendor_B,22009,75010,16,
vendor_B,23589,75010,16,
vendor_B,22001,75013,16,
vendor_B,22009,75013,16,
vendor_B,23589,75013,16,
vendor_B,22001,75019,16,
vendor_B,22009,75019,16,
vendor_B,23589,75019,16,
vendor_B,22001,75020,16,
vendor_B,22009,75020,16,
vendor_B,23589,75020,16,
vendor_B,22001,75022,16,
vendor_B,22009,75022,16,
vendor_B,23589,75022,16,
vendor_B,22001,75023,16,
vendor_B,22009,75023,16,
vendor_B,23589,75023,16,
vendor_B,22001,75024,16,
vendor_B,22009,75024,16,
vendor_B,23589,75024,16,
vendor_B,22001,75025,16,
vendor_B,22009,75025,16,
vendor_B,23589,75025,16,
vendor_B,22001,75028,14,
vendor_B,22009,75028,14,
vendor_B,23589,75028,14,
vendor_B,22001,75032,16,
vendor_B,22009,75032,16,
vendor_B,23589,75032,16,
vendor_B,22001,75033,16,
vendor_B,22009,75033,16,
vendor_B,23589,75033,16,
vendor_B,22001,75034,16,
vendor_B,22009,75034,16,
vendor_B,23589,75034,16,
vendor_B,22001,75035,16,
vendor_B,22009,75035,16,
vendor_B,23589,75035,16,
vendor_B,22001,75036,16,
vendor_B,22009,75036,16,
vendor_B,23589,75036,16,
vendor_B,22001,75038,16,
vendor_B,22009,75038,16,
vendor_B,23589,75038,16,
vendor_B,22001,75039,16,
vendor_B,22009,75039,16,
vendor_B,23589,75039,16,
vendor_B,22001,75040,16,
vendor_B,22009,75040,16,
vendor_B,23589,75040,16,
vendor_B,22001,75042,16,
vendor_B,22009,75042,16,
vendor_B,23589,75042,16,
vendor_B,22001,75043,16,
vendor_B,22009,75043,16,
vendor_B,23589,75043,16,
vendor_B,22001,75044,16,
vendor_B,22009,75044,16,
vendor_B,23589,75044,16,
vendor_B,22001,75048,16,
vendor_B,22009,75048,16,
vendor_B,23589,75048,16,
vendor_B,22001,75050,14,
vendor_B,22009,75050,14,
vendor_B,23589,75050,14,
vendor_B,22001,75051,16,
vendor_B,22009,75051,16,
vendor_B,23589,75051,16,
vendor_B,22001,75052,16,
vendor_B,22009,75052,16,
vendor_B,23589,75052,16,
vendor_B,22001,75054,16,
vendor_B,22009,75054,16,
vendor_B,23589,75054,16,
vendor_B,22001,75056,16,
vendor_B,22009,75056,16,
vendor_B,23589,75056,16,
vendor_B,22001,75060,16,
vendor_B,22009,75060,16,
vendor_B,23589,75060,16,
vendor_B,22001,75062,16,
vendor_B,22009,75062,16,
vendor_B,23589,75062,16,
vendor_B,22001,75063,16,
vendor_B,22009,75063,16,
vendor_B,23589,75063,16,
vendor_B,22001,75065,16,
vendor_B,22009,75065,16,
vendor_B,23589,75065,16,
vendor_B,22001,75067,16,
vendor_B,22009,75067,16,
vendor_B,23589,75067,16,
vendor_B,22001,75068,16,
vendor_B,22009,75068,16,
vendor_B,23589,75068,16,
vendor_B,22001,75069,16,
vendor_B,22009,75069,16,
vendor_B,23589,75069,16,
vendor_B,22001,75070,16,
vendor_B,22009,75070,16,
vendor_B,23589,75070,16,
vendor_B,22001,75071,16,
vendor_B,22009,75071,16,
vendor_B,23589,75071,16,
vendor_B,22001,75072,16,
vendor_B,22009,75072,16,
vendor_B,23589,75072,16,
vendor_B,22001,75074,16,
vendor_B,22009,75074,16,
vendor_B,23589,75074,16,
vendor_B,22001,75075,16,
vendor_B,22009,75075,16,
vendor_B,23589,75075,16,
vendor_B,22001,75077,16,
vendor_B,22009,75077,16,
vendor_B,23589,75077,16,
vendor_B,22001,75078,16,
vendor_B,22009,75078,16,
vendor_B,23589,75078,16,
vendor_B,22001,75080,15,
vendor_B,22009,75080,15,
vendor_B,23589,75080,15,
vendor_B,22001,75081,16,
vendor_B,22009,75081,16,
vendor_B,23589,75081,16,
vendor_B,22001,75082,16,
vendor_B,22009,75082,16,
vendor_B,23589,75082,16,
vendor_B,22001,75087,16,
vendor_B,22009,75087,16,
vendor_B,23589,75087,16,
vendor_B,22001,75088,16,
vendor_B,22009,75088,16,
vendor_B,23589,75088,16,
vendor_B,22001,75089,16,
vendor_B,22009,75089,16,
vendor_B,23589,75089,16,
vendor_B,22001,75090,16,
vendor_B,22009,75090,16,
vendor_B,23589,75090,16,
vendor_B,22001,75092,16,
vendor_B,22009,75092,16,
vendor_B,23589,75092,16,
vendor_B,22001,75093,16,
vendor_B,22009,75093,16,
vendor_B,23589,75093,16,
vendor_B,22001,75094,16,
vendor_B,22009,75094,16,
vendor_B,23589,75094,16,
vendor_B,22001,75098,16,
vendor_B,22009,75098,16,
vendor_B,23589,75098,16,
vendor_B,22001,75103,16,
vendor_B,22009,75103,16,
vendor_B,23589,75103,16,
vendor_B,22001,75104,16,
vendor_B,22009,75104,16,
vendor_B,23589,75104,16,
vendor_B,22001,75109,14,
vendor_B,22009,75109,14,
vendor_B,23589,75109,14,
vendor_B,22001,75110,16,
vendor_B,22009,75110,16,
vendor_B,23589,75110,16,
vendor_B,22001,75115,16,
vendor_B,22009,75115,16,
vendor_B,23589,75115,16,
vendor_B,22001,75119,16,
vendor_B,22009,75119,16,
vendor_B,23589,75119,16,
vendor_B,22001,75126,16,
vendor_B,22009,75126,16,
vendor_B,23589,75126,16,
vendor_B,22001,75134,16,
vendor_B,22009,75134,16,
vendor_B,23589,75134,16,
vendor_B,22001,75137,16,
vendor_B,22009,75137,16,
vendor_B,23589,75137,16,
vendor_B,22001,75142,16,
vendor_B,22009,75142,16,
vendor_B,23589,75142,16,
vendor_B,22001,75143,16,
vendor_B,22009,75143,16,
vendor_B,23589,75143,16,
vendor_B,22001,75146,16,
vendor_B,22009,75146,16,
vendor_B,23589,75146,16,
vendor_B,22001,75148,16,
vendor_B,22009,75148,16,
vendor_B,23589,75148,16,
vendor_B,22001,75150,16,
vendor_B,22009,75150,16,
vendor_B,23589,75150,16,
vendor_B,22001,75154,16,
vendor_B,22009,75154,16,
vendor_B,23589,75154,16,
vendor_B,22001,75156,16,
vendor_B,22009,75156,16,
vendor_B,23589,75156,16,
vendor_B,22001,75160,16,
vendor_B,22009,75160,16,
vendor_B,23589,75160,16,
vendor_B,22001,75165,16,
vendor_B,22009,75165,16,
vendor_B,23589,75165,16,
vendor_B,22001,75167,16,
vendor_B,22009,75167,16,
vendor_B,23589,75167,16,
vendor_B,22001,75180,16,
vendor_B,22009,75180,16,
vendor_B,23589,75180,16,
vendor_B,22001,75181,16,
vendor_B,22009,75181,16,
vendor_B,23589,75181,16,
vendor_B,22001,75182,16,
vendor_B,22009,75182,16,
vendor_B,23589,75182,16,
vendor_B,22001,75189,16,
vendor_B,22009,75189,16,
vendor_B,23589,75189,16,
vendor_B,22001,75201,16,
vendor_B,22009,75201,16,
vendor_B,23589,75201,16,
vendor_B,22001,75202,16,
vendor_B,22009,75202,16,
vendor_B,23589,75202,16,
vendor_B,22001,75203,16,
vendor_B,22009,75203,16,
vendor_B,23589,75203,16,
vendor_B,22001,75204,14,
vendor_B,22009,75204,14,
vendor_B,23589,75204,14,
vendor_B,22001,75205,16,
vendor_B,22009,75205,16,
vendor_B,23589,75205,16,
vendor_B,22001,75206,14,
vendor_B,22009,75206,14,
vendor_B,23589,75206,14,
vendor_B,22001,75207,16,
vendor_B,22009,75207,16,
vendor_B,23589,75207,16,
vendor_B,22001,75208,16,
vendor_B,22009,75208,16,
vendor_B,23589,75208,16,
vendor_B,22001,75209,16,
vendor_B,22009,75209,16,
vendor_B,23589,75209,16,
vendor_B,22001,75210,16,
vendor_B,22009,75210,16,
vendor_B,23589,75210,16,
vendor_B,22001,75211,16,
vendor_B,22009,75211,16,
vendor_B,23589,75211,16,
vendor_B,22001,75212,16,
vendor_B,22009,75212,16,
vendor_B,23589,75212,16,
vendor_B,22001,75214,16,
vendor_B,22009,75214,16,
vendor_B,23589,75214,16,
vendor_B,22001,75215,16,
vendor_B,22009,75215,16,
vendor_B,23589,75215,16,
vendor_B,22001,75216,16,
vendor_B,22009,75216,16,
vendor_B,23589,75216,16,
vendor_B,22001,75218,16,
vendor_B,22009,75218,16,
vendor_B,23589,75218,16,
vendor_B,22001,75219,16,
vendor_B,22009,75219,16,
vendor_B,23589,75219,16,
vendor_B,22001,75220,16,
vendor_B,22009,75220,16,
vendor_B,23589,75220,16,
vendor_B,22001,75223,16,
vendor_B,22009,75223,16,
vendor_B,23589,75223,16,
vendor_B,22001,75224,16,
vendor_B,22009,75224,16,
vendor_B,23589,75224,16,
vendor_B,22001,75225,16,
vendor_B,22009,75225,16,
vendor_B,23589,75225,16,
vendor_B,22001,75226,16,
vendor_B,22009,75226,16,
vendor_B,23589,75226,16,
vendor_B,22001,75227,16,
vendor_B,22009,75227,16,
